simulation_num,flight_id,aircraft,simulation_day,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,delay_minutes,weather_delay,gate_delay,maintenance_delay,overnight_delay,propagated_delay,status,reason
44,DL0669,A040,3,ORD,MSP,3350,3350,3415,3415,0,0,0,0,0,0,Scheduled,
44,DL0670,A003,3,MCO,ATL,3361,3361,3437,3437,0,0,0,0,0,0,Scheduled,
44,DL0671,A028,3,ORD,BNA,3361,3361,3437,3437,0,0,0,0,0,0,Scheduled,
44,DL0672,A031,3,ATL,MCO,3361,3361,3437,3437,0,0,0,0,0,0,Scheduled,
44,DL0673,A037,3,ATL,JFK,3361,3361,3490,3490,0,0,0,0,0,0,Scheduled,
44,DL0674,A025,3,ORD,CVG,3362,3362,3417,3417,0,0,0,0,0,0,Scheduled,
44,DL0675,A007,3,ATL,DTW,3365,3365,3469,3469,0,0,0,0,0,0,Scheduled,
44,DL0676,A013,3,DTW,MCO,3366,3366,3525,3525,0,0,0,0,0,0,Scheduled,
44,DL0677,A027,3,MCO,CLT,3370,3370,3455,3455,0,0,0,0,0,0,Scheduled,
44,DL0678,A041,3,ATL,STL,3373,3373,3461,3461,0,0,0,0,0,0,Scheduled,
44,DL0679,A017,3,MSP,STL,3375,3375,3457,3457,0,0,0,0,0,0,Scheduled,
44,DL0680,A015,3,DTW,MSP,3376,3376,3470,3470,0,0,0,0,0,0,Scheduled,
44,DL0681,A032,3,JFK,CLT,3376,3376,3472,3472,0,0,0,0,0,0,Scheduled,
44,DL0682,A011,3,MSP,DTW,3379,3379,3473,3473,0,0,0,0,0,0,Scheduled,
44,DL0683,A033,3,ATL,JFK,3388,3388,3517,3517,0,0,0,0,0,0,Scheduled,
44,DL0684,A001,3,DTW,ATL,3389,3389,3493,3493,0,0,0,0,0,0,Scheduled,
44,DL0685,A039,3,ATL,DTW,3389,3389,3493,3493,0,0,0,0,0,0,Scheduled,
44,DL0686,A008,3,ORD,ATL,3391,3391,3497,3497,0,0,0,0,0,0,Scheduled,
44,DL0687,A035,3,ATL,ORD,3391,3391,3497,3497,0,0,0,0,0,0,Scheduled,
44,DL0688,A038,3,ATL,CVG,3404,3404,3475,3475,0,0,0,0,0,0,Scheduled,
44,DL0689,A010,3,JFK,ATL,3414,3414,3543,3543,0,0,0,0,0,0,Scheduled,
44,DL0690,A004,3,ATL,IND,3423,3423,3503,3503,0,0,0,0,0,0,Scheduled,
44,DL0691,A005,3,MSP,ATL,3436,3436,3587,3587,0,0,0,0,0,0,Scheduled,
44,DL0692,A018,3,ATL,MSP,3436,3436,3587,3587,0,0,0,0,0,0,Scheduled,
44,DL0693,A020,3,MSP,GRR,3436,3436,3512,3512,0,0,0,0,0,0,Scheduled,
44,DL0694,A030,3,DTW,MCO,3444,3444,3603,3603,0,0,0,0,0,0,Scheduled,
44,DL0695,A016,3,GRR,DTW,3413,3413,3446,3446,0,0,0,0,0,0,Scheduled,
44,DL0696,A029,3,BNA,STL,3424,3424,3480,3480,0,0,0,0,0,0,Scheduled,
44,DL0697,A006,3,CLT,ATL,3426,3426,3475,3475,0,0,0,0,0,0,Scheduled,
44,DL0698,A002,3,ATL,MEM,3428,3428,3493,3493,0,0,0,0,0,0,Scheduled,
44,DL0699,A012,3,DTW,CVG,3430,3430,3479,3479,0,0,0,0,0,0,Scheduled,
44,DL0700,A034,3,ORD,MCI,3430,3430,3505,3505,0,0,0,0,0,0,Scheduled,
44,DL0701,A021,3,DSM,MSP,3437,3437,3487,3487,0,0,0,0,0,0,Scheduled,
44,DL0702,A022,3,ORD,STL,3445,3445,3499,3499,0,0,0,0,0,0,Scheduled,
44,DL0703,A019,3,MSP,IND,3460,3460,3550,3550,0,0,0,0,0,0,Scheduled,
44,DL0704,A040,3,MSP,OMA,3460,3460,3517,3517,0,0,0,0,0,0,Scheduled,
44,DL0705,A024,3,MSP,STL,3462,3462,3544,3544,0,0,0,0,0,0,Scheduled,
44,DL0706,A025,3,CVG,ORD,3462,3462,3517,3517,0,0,0,0,0,0,Scheduled,
44,DL0707,A009,3,CVG,ATL,3466,3466,3537,3537,0,0,0,0,0,0,Scheduled,
44,DL0708,A014,3,MSP,DTW,3473,3473,3567,3567,0,0,0,0,0,0,Scheduled,
44,DL0709,A026,3,MCO,CLT,3479,3479,3564,3564,0,0,0,0,0,0,Scheduled,
44,DL0710,A003,3,ATL,SDF,3482,3482,3545,3545,0,0,0,0,0,0,Scheduled,
44,DL0711,A028,3,BNA,CLT,3482,3482,3546,3546,0,0,0,0,0,0,Scheduled,
44,DL0712,A031,3,MCO,CLT,3482,3482,3567,3567,0,0,0,0,0,0,Scheduled,
44,DL0713,A023,3,CLT,STL,3485,3485,3586,3586,0,0,0,0,0,0,Scheduled,
44,DL0714,A027,3,CLT,BNA,3500,3500,3564,3564,0,0,0,0,0,0,Scheduled,
44,DL0715,A017,3,STL,MSP,3502,3502,3584,3584,0,0,0,0,0,0,Scheduled,
44,DL0716,A041,3,STL,MEM,3506,3506,3560,3560,0,0,0,0,0,0,Scheduled,
44,DL0717,A007,3,DTW,ATL,3514,3514,3618,3618,0,0,0,0,0,0,Scheduled,
44,DL0718,A015,3,MSP,DTW,3515,3515,3609,3609,0,0,0,0,0,0,Scheduled,
44,DL0719,A032,3,CLT,JFK,3517,3517,3613,3613,0,0,0,0,0,0,Scheduled,
44,DL0720,A011,3,DTW,IND,3518,3518,3568,3568,0,0,0,0,0,0,Scheduled,
44,DL0721,A038,3,CVG,ATL,3520,3520,3591,3591,0,0,0,0,0,0,Scheduled,
44,DL0722,A037,3,JFK,ATL,3535,3535,3664,3664,0,0,0,0,0,0,Scheduled,
44,DL0723,A001,3,ATL,GRR,3538,3538,3649,3649,0,0,0,0,0,0,Scheduled,
44,DL0724,A039,3,DTW,STL,3538,3538,3619,3619,0,0,0,0,0,0,Scheduled,
44,DL0725,A008,3,ATL,MCI,3542,3542,3661,3661,0,0,0,0,0,0,Scheduled,
44,DL0726,A035,3,ORD,DSM,3542,3542,3602,3602,0,0,0,0,0,0,Scheduled,
44,DL0727,A004,3,IND,ATL,3548,3548,3628,3628,0,0,0,0,0,0,Scheduled,
44,DL0728,A020,3,GRR,MSP,3557,3557,3633,3633,0,0,0,0,0,0,Scheduled,
44,DL0729,A033,3,JFK,DTW,3562,3562,3653,3653,0,0,0,0,0,0,Scheduled,
44,DL0730,A013,3,MCO,DTW,3570,3570,3729,3729,0,0,0,0,0,0,Scheduled,
44,DL0731,A010,3,ATL,LIT,3588,3588,3671,3671,0,0,0,0,0,0,Scheduled,
44,DL0732,A005,3,ATL,TUL,3632,3632,3748,3748,0,0,0,0,0,0,Scheduled,
44,DL0733,A018,3,MSP,IND,3632,3632,3722,3722,0,0,0,0,0,0,Scheduled,
44,DL0734,A030,3,MCO,ATL,3648,3648,3724,3724,0,0,0,0,0,0,Scheduled,
44,DL0735,A016,3,DTW,DSM,3491,3491,3586,3586,0,0,0,0,0,0,Scheduled,
44,DL0736,A006,3,ATL,DSM,3520,3520,3646,3646,0,0,0,0,0,0,Scheduled,
44,DL0737,A012,3,CVG,DTW,3524,3524,3573,3573,0,0,0,0,0,0,Scheduled,
44,DL0738,A029,3,STL,BNA,3525,3525,3581,3581,0,0,0,0,0,0,Scheduled,
44,DL0739,A021,3,MSP,ORD,3532,3532,3597,3597,0,0,0,0,0,0,Scheduled,
44,DL0740,A002,3,MEM,ATL,3538,3538,3603,3603,0,0,0,0,0,0,Scheduled,
44,DL0741,A022,3,STL,IND,3544,3544,3593,3593,0,0,0,0,0,0,Scheduled,
44,DL0742,A034,3,MCI,ORD,3550,3550,3625,3625,0,0,0,0,0,0,Scheduled,
44,DL0743,A025,3,ORD,DSM,3562,3562,3622,3622,0,0,0,0,0,0,Scheduled,
44,DL0744,A040,3,OMA,MSP,3562,3562,3619,3619,0,0,0,0,0,0,Scheduled,
44,DL0745,A009,3,ATL,STL,3582,3582,3670,3670,0,0,0,0,0,0,Scheduled,
44,DL0746,A024,3,STL,SDF,3589,3589,3642,3642,0,0,0,0,0,0,Scheduled,
44,DL0747,A003,3,SDF,ATL,3590,3590,3653,3653,0,0,0,0,0,0,Scheduled,
44,DL0748,A028,3,CLT,BNA,3591,3591,3655,3655,0,0,0,0,0,0,Scheduled,
44,DL0749,A019,3,IND,MSP,3595,3595,3685,3685,0,0,0,0,0,0,Scheduled,
44,DL0750,A041,3,MEM,STL,3605,3605,3659,3659,0,0,0,0,0,0,Scheduled,
44,DL0751,A026,3,CLT,JFK,3609,3609,3705,3705,0,0,0,0,0,0,Scheduled,
44,DL0752,A027,3,BNA,CLT,3609,3609,3673,3673,0,0,0,0,0,0,Scheduled,
44,DL0753,A014,3,DTW,OMA,3612,3612,3724,3724,0,0,0,0,0,0,Scheduled,
44,DL0754,A031,3,CLT,MCO,3612,3612,3697,3697,0,0,0,0,0,0,Scheduled,
44,DL0755,A011,3,IND,DTW,3613,3613,3663,3663,0,0,0,0,0,0,Scheduled,
44,DL0756,A017,3,MSP,DSM,3629,3629,3679,3679,0,0,0,0,0,0,Scheduled,
44,DL0757,A023,3,STL,MCI,3631,3631,3681,3681,0,0,0,0,0,0,Scheduled,
44,DL0758,A038,3,ATL,CLT,3636,3636,3685,3685,0,0,0,0,0,0,Scheduled,
44,DL0759,A035,3,DSM,ORD,3647,3647,3707,3707,0,0,0,0,0,0,Scheduled,
44,DL0760,A015,3,DTW,STL,3654,3654,3735,3735,0,0,0,0,0,0,Scheduled,
44,DL0761,A032,3,JFK,ATL,3658,3658,3787,3787,0,0,0,0,0,0,Scheduled,
44,DL0762,A007,3,ATL,GRR,3663,3663,3774,3774,0,0,0,0,0,0,Scheduled,
44,DL0763,A039,3,STL,DTW,3664,3664,3745,3745,0,0,0,0,0,0,Scheduled,
44,DL0764,A004,3,ATL,MCI,3673,3673,3792,3792,0,0,0,0,0,0,Scheduled,
44,DL0765,A020,3,MSP,DSM,3678,3678,3728,3728,0,0,0,0,0,0,Scheduled,
44,DL0766,A001,3,GRR,ATL,3694,3694,3805,3805,0,0,0,0,0,0,Scheduled,
44,DL0767,A033,3,DTW,JFK,3698,3698,3789,3789,0,0,0,0,0,0,Scheduled,
44,DL0768,A008,3,MCI,ATL,3706,3706,3825,3825,0,0,0,0,0,0,Scheduled,
44,DL0769,A037,3,ATL,LIT,3709,3709,3792,3792,0,0,0,0,0,0,Scheduled,
44,DL0770,A010,3,LIT,ATL,3716,3716,3799,3799,0,0,0,0,0,0,Scheduled,
44,DL0771,A018,3,IND,MSP,3767,3767,3857,3857,0,0,0,0,0,0,Scheduled,
44,DL0772,A030,3,ATL,MCO,3769,3769,3845,3845,0,0,0,0,0,0,Scheduled,
44,DL0773,A013,3,DTW,GRR,3774,3774,3807,3807,0,0,0,0,0,0,Scheduled,
44,DL0774,A005,3,TUL,ATL,3793,3793,3909,3909,0,0,0,0,0,0,Scheduled,
44,DL0775,A012,3,DTW,DSM,3618,3618,3713,3713,0,0,0,0,0,0,Scheduled,
44,DL0776,A029,3,BNA,MEM,3626,3626,3671,3671,0,0,0,0,0,0,Scheduled,
44,DL0777,A016,3,DSM,DTW,3631,3631,3726,3726,0,0,0,0,0,0,Scheduled,
44,DL0778,A022,3,IND,STL,3638,3638,3687,3687,0,0,0,0,0,0,Scheduled,
44,DL0779,A021,3,ORD,MSP,3642,3642,3707,3707,0,0,0,0,0,0,Scheduled,
44,DL0780,A002,3,ATL,BNA,3648,3648,3695,3695,0,0,0,0,0,0,Scheduled,
44,DL0781,A040,3,MSP,GRR,3664,3664,3740,3740,0,0,0,0,0,0,Scheduled,
44,DL0782,A025,3,DSM,MCI,3667,3667,3707,3707,0,0,0,0,0,0,Scheduled,
44,DL0783,A034,3,ORD,CVG,3670,3670,3725,3725,0,0,0,0,0,0,Scheduled,
44,DL0784,A024,3,SDF,STL,3687,3687,3740,3740,0,0,0,0,0,0,Scheduled,
44,DL0785,A006,3,DSM,ATL,3691,3691,3817,3817,0,0,0,0,0,0,Scheduled,
44,DL0786,A003,3,ATL,XNA,3698,3698,3801,3801,0,0,0,0,0,0,Scheduled,
44,DL0787,A028,3,BNA,CVG,3700,3700,3749,3749,0,0,0,0,0,0,Scheduled,
44,DL0788,A041,3,STL,DSM,3704,3704,3758,3758,0,0,0,0,0,0,Scheduled,
44,DL0789,A011,3,DTW,ORD,3708,3708,3758,3758,0,0,0,0,0,0,Scheduled,
44,DL0790,A009,3,STL,ATL,3715,3715,3803,3803,0,0,0,0,0,0,Scheduled,
44,DL0791,A027,3,CLT,JFK,3718,3718,3814,3814,0,0,0,0,0,0,Scheduled,
44,DL0792,A017,3,DSM,MSP,3724,3724,3774,3774,0,0,0,0,0,0,Scheduled,
44,DL0793,A023,3,MCI,STL,3726,3726,3776,3776,0,0,0,0,0,0,Scheduled,
44,DL0794,A019,3,MSP,ATL,3730,3730,3881,3881,0,0,0,0,0,0,Scheduled,
44,DL0795,A038,3,CLT,ATL,3730,3730,3779,3779,0,0,0,0,0,0,Scheduled,
44,DL0796,A031,3,MCO,DTW,3742,3742,3901,3901,0,0,0,0,0,0,Scheduled,
44,DL0797,A026,3,JFK,CLT,3750,3750,3846,3846,0,0,0,0,0,0,Scheduled,
44,DL0798,A035,3,ORD,MCI,3752,3752,3827,3827,0,0,0,0,0,0,Scheduled,
44,DL0799,A014,3,OMA,DTW,3769,3769,3881,3881,0,0,0,0,0,0,Scheduled,
44,DL0800,A020,3,DSM,MSP,3773,3773,3823,3823,0,0,0,0,0,0,Scheduled,
44,DL0801,A015,3,STL,DTW,3780,3780,3861,3861,0,0,0,0,0,0,Scheduled,
44,DL0802,A039,3,DTW,CVG,3790,3790,3839,3839,0,0,0,0,0,0,Scheduled,
44,DL0803,A007,3,GRR,ATL,3819,3819,3930,3930,0,0,0,0,0,0,Scheduled,
44,DL0804,A032,3,ATL,JFK,3832,3832,3961,3961,0,0,0,0,0,0,Scheduled,
44,DL0805,A033,3,JFK,CLT,3834,3834,3930,3930,0,0,0,0,0,0,Scheduled,
44,DL0806,A004,3,MCI,ATL,3837,3837,3956,3956,0,0,0,0,0,0,Scheduled,
44,DL0807,A037,3,LIT,ATL,3837,3837,3920,3920,0,0,0,0,0,0,Scheduled,
44,DL0808,A010,3,ATL,ORD,3844,3844,3950,3950,0,0,0,0,0,0,Scheduled,
44,DL0809,A001,3,ATL,OMA,3850,3850,3988,3988,0,0,0,0,0,0,Scheduled,
44,DL0810,A013,3,GRR,DTW,3852,3852,3885,3885,0,0,0,0,0,0,Scheduled,
44,DL0811,A008,3,ATL,IND,3870,3870,3950,3950,0,0,0,0,0,0,Scheduled,
44,DL0812,A030,3,MCO,CLT,3890,3890,3975,3975,0,0,0,0,0,0,Scheduled,
44,DL0813,A018,3,MSP,OMA,3902,3902,3959,3959,0,0,0,0,0,0,Scheduled,
44,DL0814,A005,3,ATL,SDF,3954,3954,4017,4017,0,0,0,0,0,0,Scheduled,
44,DL0815,A029,3,MEM,BNA,3716,3716,3761,3761,0,0,0,0,0,0,Scheduled,
44,DL0816,A022,3,STL,XNA,3732,3732,3788,3788,0,0,0,0,0,0,Scheduled,
44,DL0817,A002,3,BNA,ATL,3740,3740,3787,3787,0,0,0,0,0,0,Scheduled,
44,DL0818,A021,3,MSP,STL,3752,3752,3834,3834,0,0,0,0,0,0,Scheduled,
44,DL0819,A025,3,MCI,OMA,3752,3752,3790,3790,0,0,0,0,0,0,Scheduled,
44,DL0820,A012,3,DSM,DTW,3758,3758,3853,3853,0,0,0,0,0,0,Scheduled,
44,DL0821,A034,3,CVG,ORD,3770,3770,3825,3825,0,0,0,0,0,0,Scheduled,
44,DL0822,A016,3,DTW,IND,3771,3771,3821,3821,0,0,0,0,0,0,Scheduled,
44,DL0823,A024,3,STL,LIT,3785,3785,3844,3844,0,0,0,0,0,0,Scheduled,
44,DL0824,A040,3,GRR,MSP,3785,3785,3861,3861,0,0,0,0,0,0,Scheduled,
44,DL0825,A028,3,CVG,BNA,3794,3794,3843,3843,0,0,0,0,0,0,Scheduled,
44,DL0826,A011,3,ORD,DTW,3803,3803,3853,3853,0,0,0,0,0,0,Scheduled,
44,DL0827,A041,3,DSM,STL,3803,3803,3857,3857,0,0,0,0,0,0,Scheduled,
44,DL0828,A017,3,MSP,ATL,3819,3819,3970,3970,0,0,0,0,0,0,Scheduled,
44,DL0829,A023,3,STL,CVG,3821,3821,3882,3882,0,0,0,0,0,0,Scheduled,
44,DL0830,A038,3,ATL,MEM,3824,3824,3889,3889,0,0,0,0,0,0,Scheduled,
44,DL0831,A003,3,XNA,ATL,3846,3846,3949,3949,0,0,0,0,0,0,Scheduled,
44,DL0832,A009,3,ATL,ORD,3848,3848,3954,3954,0,0,0,0,0,0,Scheduled,
44,DL0833,A027,3,JFK,CLT,3859,3859,3955,3955,0,0,0,0,0,0,Scheduled,
44,DL0834,A006,3,ATL,TUL,3862,3862,3978,3978,0,0,0,0,0,0,Scheduled,
44,DL0835,A020,3,MSP,OMA,3868,3868,3925,3925,0,0,0,0,0,0,Scheduled,
44,DL0836,A035,3,MCI,ORD,3872,3872,3947,3947,0,0,0,0,0,0,Scheduled,
44,DL0837,A039,3,CVG,DTW,3884,3884,3933,3933,0,0,0,0,0,0,Scheduled,
44,DL0838,A026,3,CLT,STL,3891,3891,3992,3992,0,0,0,0,0,0,Scheduled,
44,DL0839,A015,3,DTW,JFK,3906,3906,3997,3997,0,0,0,0,0,0,Scheduled,
44,DL0840,A014,3,DTW,IND,3926,3926,3976,3976,0,0,0,0,0,0,Scheduled,
44,DL0841,A019,3,ATL,MSP,3926,3926,4077,4077,0,0,0,0,0,0,Scheduled,
44,DL0842,A013,3,DTW,OMA,3930,3930,4042,4042,0,0,0,0,0,0,Scheduled,
44,DL0843,A031,3,DTW,MCO,3946,3946,4105,4105,0,0,0,0,0,0,Scheduled,
44,DL0844,A037,3,ATL,DSM,3965,3965,4091,4091,0,0,0,0,0,0,Scheduled,
44,DL0845,A007,3,ATL,STL,3975,3975,4063,4063,0,0,0,0,0,0,Scheduled,
44,DL0846,A033,3,CLT,JFK,3975,3975,4071,4071,0,0,0,0,0,0,Scheduled,
44,DL0847,A008,3,IND,ATL,3995,3995,4075,4075,0,0,0,0,0,0,Scheduled,
44,DL0848,A010,3,ORD,ATL,3995,3995,4101,4101,0,0,0,0,0,0,Scheduled,
44,DL0849,A004,3,ATL,OMA,4001,4001,4139,4139,0,0,0,0,0,0,Scheduled,
44,DL0850,A018,3,OMA,MSP,4004,4004,4061,4061,0,0,0,0,0,0,Scheduled,
44,DL0851,A032,3,JFK,DTW,4006,4006,4097,4097,0,0,0,0,0,0,Scheduled,
44,DL0852,A030,3,CLT,MCO,4020,4020,4105,4105,0,0,0,0,0,0,Scheduled,
44,DL0853,A001,3,OMA,ATL,4033,4033,4171,4171,0,0,0,0,0,0,Scheduled,
44,DL0854,A005,3,SDF,ATL,4062,4062,4125,4125,0,0,0,0,0,0,Scheduled,
44,DL0855,A029,3,BNA,ORD,3806,3806,3882,3882,0,0,0,0,0,0,Scheduled,
44,DL0856,A002,3,ATL,CVG,3832,3832,3903,3903,0,0,0,0,0,0,Scheduled,
44,DL0857,A022,3,XNA,STL,3833,3833,3889,3889,0,0,0,0,0,0,Scheduled,
44,DL0858,A025,3,OMA,ORD,3835,3835,3912,3912,0,0,0,0,0,0,Scheduled,
44,DL0859,A016,3,IND,DTW,3866,3866,3916,3916,0,0,0,0,0,0,Scheduled,
44,DL0860,A034,3,ORD,STL,3870,3870,3924,3924,0,0,0,0,0,0,Scheduled,
44,DL0861,A021,3,STL,MSP,3879,3879,3961,3961,0,0,0,0,0,0,Scheduled,
44,DL0862,A028,3,BNA,STL,3888,3888,3944,3944,0,0,0,0,0,0,Scheduled,
44,DL0863,A024,3,LIT,STL,3889,3889,3948,3948,0,0,0,0,0,0,Scheduled,
44,DL0864,A011,3,DTW,GRR,3898,3898,3931,3931,0,0,0,0,0,0,Scheduled,
44,DL0865,A012,3,DTW,ATL,3898,3898,4002,4002,0,0,0,0,0,0,Scheduled,
44,DL0866,A041,3,STL,TUL,3902,3902,3970,3970,0,0,0,0,0,0,Scheduled,
44,DL0867,A040,3,MSP,ORD,3906,3906,3971,3971,0,0,0,0,0,0,Scheduled,
44,DL0868,A023,3,CVG,STL,3927,3927,3988,3988,0,0,0,0,0,0,Scheduled,
44,DL0869,A038,3,MEM,ATL,3934,3934,3999,3999,0,0,0,0,0,0,Scheduled,
44,DL0870,A020,3,OMA,MSP,3970,3970,4027,4027,0,0,0,0,0,0,Scheduled,
44,DL0871,A039,3,DTW,ORD,3978,3978,4028,4028,0,0,0,0,0,0,Scheduled,
44,DL0872,A035,3,ORD,BNA,3992,3992,4068,4068,0,0,0,0,0,0,Scheduled,
44,DL0873,A003,3,ATL,CLT,3994,3994,4043,4043,0,0,0,0,0,0,Scheduled,
44,DL0874,A009,3,ORD,ATL,3999,3999,4105,4105,0,0,0,0,0,0,Scheduled,
44,DL0875,A027,3,CLT,STL,4000,4000,4101,4101,0,0,0,0,0,0,Scheduled,
44,DL0876,A017,3,ATL,MSP,4015,4015,4166,4166,0,0,0,0,0,0,Scheduled,
44,DL0877,A014,3,IND,DTW,4021,4021,4071,4071,0,0,0,0,0,0,Scheduled,
44,DL0878,A006,3,TUL,ATL,4023,4023,4139,4139,0,0,0,0,0,0,Scheduled,
44,DL0879,A026,3,STL,CLT,4037,4037,4138,4138,0,0,0,0,0,0,Scheduled,
44,DL0880,A015,3,JFK,DTW,4042,4042,4133,4133,0,0,0,0,0,0,Scheduled,
44,DL0881,A013,3,OMA,DTW,4087,4087,4199,4199,0,0,0,0,0,0,Scheduled,
44,DL0882,A018,3,MSP,DTW,4106,4106,4200,4200,0,0,0,0,0,0,Scheduled,
44,DL0883,A007,3,STL,ATL,4108,4108,4196,4196,0,0,0,0,0,0,Scheduled,
44,DL0884,A008,3,ATL,BNA,4120,4120,4167,4167,0,0,0,0,0,0,Scheduled,
44,DL0885,A019,3,MSP,GRR,4122,4122,4198,4198,0,0,0,0,0,0,Scheduled,
44,DL0886,A029,3,ORD,BNA,3927,3927,4003,4003,0,0,0,0,0,0,Scheduled,
44,DL0887,A022,3,STL,MEM,3934,3934,3988,3988,0,0,0,0,0,0,Scheduled,
44,DL0888,A002,3,CVG,ATL,3948,3948,4019,4019,0,0,0,0,0,0,Scheduled,
44,DL0889,A025,3,ORD,OMA,3957,3957,4034,4034,0,0,0,0,0,0,Scheduled,
44,DL0890,A016,3,DTW,CVG,3961,3961,4010,4010,0,0,0,0,0,0,Scheduled,
44,DL0891,A034,3,STL,ORD,3969,3969,4023,4023,0,0,0,0,0,0,Scheduled,
44,DL0892,A011,3,GRR,DTW,3976,3976,4009,4009,0,0,0,0,0,0,Scheduled,
44,DL0893,A028,3,STL,BNA,3989,3989,4045,4045,0,0,0,0,0,0,Scheduled,
44,DL0894,A024,3,STL,IND,3993,3993,4042,4042,0,0,0,0,0,0,Scheduled,
44,DL0895,A021,3,MSP,IND,4006,4006,4096,4096,0,0,0,0,0,0,Scheduled,
44,DL0896,A041,3,TUL,STL,4015,4015,4083,4083,0,0,0,0,0,0,Scheduled,
44,DL0897,A040,3,ORD,MSP,4016,4016,4081,4081,0,0,0,0,0,0,Scheduled,
44,DL0898,A023,3,STL,SDF,4033,4033,4086,4086,0,0,0,0,0,0,Scheduled,
44,DL0899,A038,3,ATL,XNA,4044,4044,4147,4147,0,0,0,0,0,0,Scheduled,
44,DL0900,A012,3,ATL,DTW,4047,4047,4151,4151,0,0,0,0,0,0,Scheduled,
44,DL0901,A020,3,MSP,DTW,4072,4072,4166,4166,0,0,0,0,0,0,Scheduled,
44,DL0902,A039,3,ORD,DTW,4073,4073,4123,4123,0,0,0,0,0,0,Scheduled,
44,DL0903,A003,3,CLT,ATL,4088,4088,4137,4137,0,0,0,0,0,0,Scheduled,
44,DL0904,A035,3,BNA,ORD,4113,4113,4189,4189,0,0,0,0,0,0,Scheduled,
44,DL0905,A014,3,DTW,STL,4116,4116,4197,4197,0,0,0,0,0,0,Scheduled,
44,DL0906,A022,3,MEM,STL,4033,4033,4087,4087,0,0,0,0,0,0,Scheduled,
44,DL0907,A029,3,BNA,CVG,4048,4048,4097,4097,0,0,0,0,0,0,Scheduled,
44,DL0908,A011,3,DTW,DSM,4054,4054,4149,4149,0,0,0,0,0,0,Scheduled,
44,DL0909,A016,3,CVG,DTW,4055,4055,4104,4104,0,0,0,0,0,0,Scheduled,
44,DL0910,A002,3,ATL,DSM,4064,4064,4190,4190,0,0,0,0,0,0,Scheduled,
44,DL0911,A034,3,ORD,DSM,4068,4068,4128,4128,0,0,0,0,0,0,Scheduled,
44,DL0912,A025,3,OMA,DSM,4079,4079,4112,4112,0,0,0,0,0,0,Scheduled,
44,DL0913,A024,3,IND,STL,4087,4087,4136,4136,0,0,0,0,0,0,Scheduled,
44,DL0914,A028,3,BNA,MEM,4090,4090,4135,4135,0,0,0,0,0,0,Scheduled,
44,DL0915,A041,3,STL,MCI,4128,4128,4178,4178,0,0,0,0,0,0,Scheduled,
44,DL0916,A023,3,SDF,STL,4131,4131,4184,4184,0,0,0,0,0,0,Scheduled,
44,DL0917,A022,3,STL,DSM,4132,4132,4186,4186,0,0,0,0,0,0,Scheduled,
44,DL0918,A029,3,CVG,BNA,4142,4142,4191,4191,0,0,0,0,0,0,Scheduled,
44,DL0919,A025,3,DSM,MCI,4157,4157,4197,4197,0,0,0,0,0,0,Scheduled,
44,DL0920,A001,4,ATL,CLT,4680,4680,4729,4729,0,0,0,0,0,0,Scheduled,
44,DL0921,A002,4,DSM,ATL,4680,4680,4806,4806,0,0,0,0,0,0,Scheduled,
44,DL0922,A003,4,ATL,DTW,4680,4680,4784,4784,0,0,0,0,0,0,Scheduled,
44,DL0923,A004,4,OMA,ATL,4680,4680,4818,4818,0,0,0,0,0,0,Scheduled,
44,DL0924,A005,4,ATL,MCO,4680,4680,4756,4756,0,0,0,0,0,0,Scheduled,
44,DL0925,A006,4,ATL,MSP,4680,4680,4831,4831,0,0,0,0,0,0,Scheduled,
44,DL0926,A007,4,ATL,ORD,4680,4680,4786,4786,0,0,0,0,0,0,Scheduled,
44,DL0927,A008,4,BNA,ATL,4680,4680,4727,4727,0,0,0,0,0,0,Scheduled,
44,DL0928,A009,4,ATL,JFK,4680,4680,4809,4809,0,0,0,0,0,0,Scheduled,
44,DL0929,A010,4,ATL,CLT,4680,4680,4729,4729,0,0,0,0,0,0,Scheduled,
44,DL0930,A011,4,DSM,DTW,4680,4680,4775,4775,0,0,0,0,0,0,Scheduled,
44,DL0931,A012,4,DTW,ORD,4680,4680,4730,4730,0,0,0,0,0,0,Scheduled,
44,DL0932,A013,4,DTW,MSP,4680,4680,4774,4774,0,0,0,0,0,0,Scheduled,
44,DL0933,A014,4,STL,DTW,4680,4680,4761,4761,0,0,0,0,0,0,Scheduled,
44,DL0934,A015,4,DTW,ATL,4680,4680,4784,4784,0,0,0,0,0,0,Scheduled,
44,DL0935,A016,4,DTW,JFK,4680,4680,4771,4771,0,0,0,0,0,0,Scheduled,
44,DL0936,A017,4,MSP,ORD,4680,4680,4745,4745,0,0,0,0,0,0,Scheduled,
44,DL0937,A018,4,DTW,MSP,4680,4680,4774,4774,0,0,0,0,0,0,Scheduled,
44,DL0938,A019,4,GRR,MSP,4680,4680,4756,4756,0,0,0,0,0,0,Scheduled,
44,DL0939,A020,4,DTW,MSP,4680,4680,4774,4774,0,0,0,0,0,0,Scheduled,
44,DL0940,A021,4,IND,MSP,4680,4680,4770,4770,0,0,0,0,0,0,Scheduled,
44,DL0941,A022,4,DSM,STL,4680,4680,4734,4734,0,0,0,0,0,0,Scheduled,
